TEMPO,BEATS,RMSE,SPECTRAL_CENTROID,SPECTRAL_BANDWIDTH,ROLLOFF,ZERO_CROSSING_RATE,category
99.38401442307692,49,0.0010816967,2945.216299713433,2994.4274035483186,6850.05024534999,0.1182453167327786,Culiseta incidens
78.30255681818181,31,0.0005613594,1113.867377790706,978.1275825189052,2281.086206583785,0.0723378089928405,Anopheles dirus
161.4990234375,75,0.005546247,2857.7987023360765,2673.5326251857805,6493.369068818934,0.1179021593217879,Anopheles atroparvus
129.19921875,66,0.002812569,2637.540804097127,2776.6601607233824,6093.76315184791,0.1199047927147832,Anopheles farauti
172.265625,65,0.0020673983,2653.867793128938,2784.8981384969225,6046.421620543574,0.1324686399647887,Aedes sierrensis
135.99917763157896,64,0.0027952334,3301.520536786176,2945.803046619213,6980.082792394302,0.1688338241340944,Anopheles dirus
215.33203125,1,0.0034674811,2595.903891192615,2698.0556433848,5774.74365234375,0.1142403738839285,Aedes sierrensis
184.5703125,10,0.0007462566,3296.109245154047,2789.7572415652853,6544.835316051136,0.1776582792207792,Aedes sierrensis
117.45383522727272,1,0.0025103926,1704.6674295928042,1909.4819062025856,3288.1201171875,0.0515625,Aedes sierrensis
143.5546875,71,0.008982861,1158.3214848870894,906.784624511414,2282.1112003857875,0.0748559343556501,Anopheles quadrimaculatus
143.5546875,60,0.0019818705,4730.814339238533,3194.784536851842,8626.905894886364,0.3906214488636363,Aedes sierrensis
135.99917763157896,63,0.0012975278,3197.305043083788,2983.431247508317,7035.22412562887,0.1576694925503096,Anopheles farauti
0.0,0,0.005926287,3854.442686493933,3043.466992363823,7456.4697265625,0.2223849826388889,Aedes sierrensis
0.0,0,0.0041115703,2325.3455351992275,2267.4207911995068,4206.15234375,0.0877278645833333,Aedes sierrensis
0.0,0,0.0034625402,2574.1783906858805,2323.281212142331,5187.9638671875,0.1231166294642857,Aedes sierrensis
78.30255681818181,36,0.014938614,1183.7485589255257,838.625673255658,2164.961908771527,0.0768880460284442,Anopheles atroparvus
95.703125,2,0.001737185,2899.970182966032,2720.273936219227,6132.910943800403,0.1639942456317204,Aedes sierrensis
135.99917763157896,48,0.005169008,2562.5083616400966,2923.7877320444063,6269.653754928164,0.096736754426277,Anopheles dirus
103.359375,13,0.0016113057,1998.6661447082035,2482.329025026685,4442.109952780597,0.0580941397186774,Aedes sierrensis
123.046875,43,0.0025080182,2366.776174389536,2756.979980422263,5737.383620939302,0.092097324830107,Anopheles dirus
95.703125,4,0.00077061955,4042.957552743853,3189.829338517038,8175.001786394817,0.2882367886178861,Aedes sierrensis
258.3984375,17,0.0012616554,2771.69410121336,2866.566292756297,6363.648792613636,0.1240767045454545,Aedes sierrensis
151.99908088235293,76,0.0030560151,2727.6818252214525,2837.870498779017,6326.336745507208,0.1245884378628096,Anopheles farauti
135.99917763157896,48,0.0010319254,2614.399205184207,3122.2082516992427,6944.95233106453,0.0787641946038633,Anopheles dirus
86.1328125,6,0.00049379223,3455.7733738347706,2950.384662285684,7199.4500628972455,0.2378233139124294,Aedes sierrensis
135.99917763157896,7,0.009787672,2934.840359671167,2704.4848057134136,5633.1720703125,0.21382421875,Aedes sierrensis
161.4990234375,19,0.006042977,995.4054006649582,1569.8878359294745,1565.9423828125,0.0429089320690883,Aedes sierrensis
117.45383522727272,1,0.0006680004,3491.251925115638,2934.686066884573,7367.9443359375,0.17724609375,Aedes sierrensis
86.1328125,16,0.00047042276,1006.4293506173336,943.974018947825,2163.357837106299,0.0594595841535433,Anopheles dirus
112.34714673913044,55,0.0029944717,2720.491282623324,2822.176566874788,6262.495464880031,0.1282460121178405,Anopheles dirus
135.99917763157896,61,0.0013643901,2588.723080195053,2981.904671272824,6593.676795605166,0.0919654302921826,Anopheles farauti
161.4990234375,14,0.0009053083,4471.868891489275,3285.1105427393827,8655.411430027174,0.3511514173666007,Aedes sierrensis
172.265625,2,0.0018735166,1869.419365526576,2165.337026004712,3818.430933459052,0.0830583243534482,Aedes sierrensis
95.703125,9,0.0010618963,2160.8886117012958,2459.1401431413938,4494.981384277344,0.0703091091579861,Aedes sierrensis
0.0,0,0.0041115703,2325.3455351992275,2267.4207911995068,4206.15234375,0.0877278645833333,Aedes sierrensis
92.28515625,45,0.0035638171,1267.853905116491,1971.1778885360216,2865.661247007308,0.0349865328881048,Aedes sierrensis
117.45383522727272,1,0.0005019538,1967.3447678961147,2669.3104617760523,3856.23779296875,0.108154296875,Aedes sierrensis
129.19921875,66,0.002812569,2637.540804097127,2776.6601607233824,6093.76315184791,0.1199047927147832,Anopheles farauti
135.99917763157896,58,0.00073979906,3340.391242481405,2898.857615661272,6804.11718976756,0.2048026164618808,Aedes sierrensis
151.99908088235293,73,0.0019853027,2409.17351287726,2788.1249687229247,5733.890327949642,0.0959060716186145,Anopheles dirus
117.45383522727272,1,0.0014425286,1599.9155305086024,2136.1436503602413,3360.1584694602275,0.0457652698863636,Aedes sierrensis
103.359375,2,0.0010762749,4042.570669830015,3259.232102895033,8303.382568359375,0.2735270182291666,Aedes sierrensis
89.10290948275862,29,0.0004892683,4236.784896767797,3185.167072714725,8275.235749204716,0.3155133093188623,Aedes sierrensis
117.45383522727272,11,0.0011782536,3028.248718199008,2772.777513772202,6298.582887113764,0.1781645014044943,Aedes sierrensis
151.99908088235293,12,0.0013271169,4194.813373417981,3315.9933699112944,8452.619009067357,0.2765594640544041,Aedes sierrensis
89.10290948275862,37,0.0017718092,2359.578217498691,2820.2731867978414,5877.014462497581,0.0875293271091331,Anopheles dirus
103.359375,6,0.00068619126,2197.101474486051,2551.902596572176,4705.784044767681,0.0613735265899122,Aedes sierrensis
234.90767045454547,114,0.00063095405,1002.610241643239,957.5094425045826,2189.111762740664,0.0593983558678405,Anopheles dirus
135.99917763157896,59,0.00065891864,1235.0236323050592,978.1911213755324,2388.235558666312,0.0872379456511222,Anopheles farauti
86.1328125,4,0.0011693884,4382.31780384468,3277.9482620897543,8636.9677734375,0.3355379971590909,Aedes sierrensis
184.5703125,2,0.0012247331,3749.6803290730354,3092.5870317765653,7743.109130859375,0.2316080729166666,Aedes sierrensis
129.19921875,27,0.00061018276,4242.989280344455,3149.343674763323,8069.5166015625,0.3081622023809524,Aedes sierrensis
129.19921875,52,0.0012838697,3008.260545576307,3136.0782341410263,7239.036011695862,0.1260614395141601,Aedes sierrensis
95.703125,37,0.0045176507,2189.41874790362,2538.716604913025,5649.1158405693695,0.0426089638157894,Anopheles farauti
117.45383522727272,45,0.00094070303,3242.454459835879,2986.253983169018,7114.71531162321,0.1535667206849845,Culiseta incidens
258.3984375,128,0.0006786407,1275.6312066865912,1000.6501307151078,2474.4600372786863,0.0917991425599845,Anopheles farauti
99.38401442307692,1,0.0011521634,3581.4698432737846,2962.921289954644,7144.805593588918,0.2216947889819587,Aedes sierrensis
112.34714673913044,18,0.0023388881,4346.3120128199735,3259.1074754839374,8497.406572708558,0.3156174068574514,Aedes sierrensis
215.33203125,32,9.6242955e-05,2380.2572181814357,1520.3460014304978,4192.793782552083,0.1300003616898148,Aedes sierrensis
129.19921875,27,0.0007780968,2072.6626006171605,2515.2602911337244,4507.914607432665,0.0596089793393186,Aedes sierrensis
135.99917763157896,40,0.001091695,4625.237150754268,2671.459646557003,7593.233523161515,0.3643904976222826,Aedes sierrensis
151.99908088235293,11,0.00054134097,4611.963443491403,3326.9115677472105,8854.695752640846,0.363911660064554,Aedes sierrensis
117.45383522727272,2,0.0008128923,3511.297671083851,3021.1512751824102,7342.556423611111,0.1855167341820987,Aedes sierrensis
135.99917763157896,1,0.0010453769,4841.473228813634,3366.749306027395,8781.70166015625,0.4235142299107143,Aedes sierrensis
135.99917763157896,6,0.0004810928,3299.7815448697074,2868.024660668829,6953.029477017597,0.2037223149271844,Aedes sierrensis
161.4990234375,14,0.00081877323,4037.815858258788,3075.321468137031,7981.673251065341,0.2538862748579545,Aedes sierrensis
99.38401442307692,33,0.0038805702,1707.2278627927126,2253.1276987792967,3831.013632342383,0.0514810841766958,Aedes sierrensis
151.99908088235293,1,0.0006207418,2666.472386048331,2760.3352205655674,5948.057972301136,0.1119051846590909,Aedes sierrensis
99.38401442307692,48,0.0076504936,1180.2544365028652,918.3013737452244,2323.127619031782,0.080226650178986,Anopheles quadrimaculatus
117.45383522727272,60,0.003963291,2181.160184972783,2555.7776117568187,5679.915654327109,0.04259422467589,Anopheles farauti
117.45383522727272,58,0.004699513,2578.042111476062,2610.403550396981,6081.1382281890965,0.0703646538796439,Anopheles farauti
0.0,0,0.007925219,1306.9608205059078,1855.4140077589177,2350.96435546875,0.0482352120535714,Aedes sierrensis
287.109375,1,0.0007236652,3417.3035462635685,2788.297854808663,6640.301513671875,0.215484619140625,Aedes sierrensis
135.99917763157896,6,0.0004810928,3299.7815448697074,2868.024660668829,6953.029477017597,0.2037223149271844,Aedes sierrensis
135.99917763157896,48,0.0010319254,2614.399205184207,3122.2082516992427,6944.95233106453,0.0787641946038633,Anopheles farauti
123.046875,62,0.007325069,4354.547135993752,2614.37898292817,7167.198327598926,0.3367674269543343,Aedes sierrensis
129.19921875,2,0.0018253062,3267.5341891702046,3211.444089353261,7657.36083984375,0.1457606724330357,Aedes sierrensis
161.4990234375,18,0.0007373299,2132.7790957571065,2657.0495001835848,4624.160259772527,0.0877750248454063,Aedes sierrensis
172.265625,74,0.008125024,2475.413736631895,2704.4897215513456,5407.792299819805,0.0852776400445046,Culiseta incidens
172.265625,2,0.008960686,2220.0662142757783,1830.11061322616,4140.226413892663,0.1282481317934782,Aedes sierrensis
172.265625,69,0.0008554208,4106.643800518425,3126.6265256797296,8039.634718762094,0.3090030445772059,Aedes sierrensis
69.83741554054055,31,0.0014693914,3011.4498789117506,3072.9951774985348,7051.4656940849945,0.1247267590218653,Anopheles farauti
112.34714673913044,15,0.0015673336,4040.806248475479,3087.3837365398726,7794.024790888247,0.2864658521569293,Aedes sierrensis
129.19921875,58,0.00061195786,4109.960187066321,3148.381315610455,8115.412004713159,0.3000405986657303,Aedes sierrensis
103.359375,50,0.0006395952,3527.584131322083,2857.5480364956998,6864.666823632208,0.2321021490421826,Aedes sierrensis
61.5234375,1,0.00021631992,970.284287215398,832.7351100468751,1933.8751975070224,0.0684691011235955,Anopheles farauti
112.34714673913044,19,0.001950711,3699.3884028189377,3084.642602052585,7695.104471842448,0.2479089807581018,Aedes sierrensis
117.45383522727272,1,0.0007607719,2866.579993618904,2962.1982570179066,6701.4404296875,0.1190708705357142,Aedes sierrensis
66.25600961538461,19,3.12236e-05,1485.9550821818596,1026.650164375728,2767.029779777387,0.1056426665774173,Aedes sierrensis
107.666015625,49,0.0014865071,3599.932948290121,3014.295545653066,7465.879854845927,0.2034061774380804,Culiseta incidens
71.77734375,2,0.009420341,1687.2977850275292,1947.7374090533788,2773.890662560096,0.0800931490384615,Aedes sierrensis
117.45383522727272,46,0.008835838,3583.480089360866,2600.6428374633133,6481.979608631325,0.2401110815380761,Aedes sierrensis
92.28515625,45,0.001004641,3043.393675563735,3023.317295383499,6993.949375211639,0.1285933267221362,Culiseta incidens
117.45383522727272,11,0.00078590517,1984.239443873547,2459.856476754293,4407.361949573864,0.0617601799242424,Aedes sierrensis
66.25600961538461,12,0.0029084834,2825.590224191746,2509.8003157268245,5896.998180042614,0.2395518909801136,Aedes sierrensis
83.35433467741936,24,0.007101521,1285.356254853314,868.1065602514143,2350.769118554083,0.0938433478860294,Anopheles merus
112.34714673913044,51,0.003865602,1738.9856754707366,2304.1619472111856,3936.192865046924,0.0633885055872678,Aedes sierrensis
161.4990234375,1,2.1932916e-08,28.335887843758155,20.81864113961614,45.71107022482855,0.0004042627805486,Aedes sierrensis
143.5546875,2,0.0064740274,2414.833098760649,2935.151650877297,6068.2793978987065,0.0522124191810344,Aedes sierrensis
112.34714673913044,19,0.0052055665,1922.4272044603197,2389.137030015312,4175.022821841033,0.0518380132850241,Aedes sierrensis
234.90767045454547,1,0.00081241236,3705.7990398703378,3097.0131306853546,7799.0570068359375,0.20550537109375,Aedes sierrensis
80.74951171875,16,0.0020395138,3442.6451457079984,3074.894086857528,7444.918673155737,0.1642795138888889,Culiseta incidens
117.45383522727272,1,0.006006032,4715.269317795986,3460.889340737032,9006.082763671875,0.3216064453125,Aedes sierrensis
198.76802884615384,3,0.00072932866,3037.244657343908,2755.065755317192,6377.4169921875,0.1779162837009804,Aedes sierrensis
117.45383522727272,4,0.0016368341,1732.9236496283752,2162.1185676034247,3421.7898161514945,0.0635933254076086,Aedes sierrensis
117.45383522727272,10,0.004700664,2440.161168070711,2289.1568358585773,4768.542316248599,0.1278760422505605,Aedes sierrensis
129.19921875,51,0.006187978,3606.0228305739247,3049.5986053006254,7409.483119419643,0.2194707961309523,Aedes sierrensis
151.99908088235293,45,0.0005585315,4364.553074829051,3148.680386419994,8220.091302710844,0.3273589148259705,Aedes sierrensis
117.45383522727272,4,0.0016368341,1732.9236496283752,2162.1185676034247,3421.7898161514945,0.0635933254076086,Aedes sierrensis
103.359375,18,0.0014009859,3715.747170186811,3072.134594780498,7756.4963942307695,0.2555460164835165,Aedes sierrensis
86.1328125,5,0.0011957451,4480.7719939509925,3173.8586144350265,8430.2490234375,0.3521670386904761,Aedes sierrensis
135.99917763157896,1,0.0012347209,2803.959761368167,2755.96942956296,6149.8828125,0.14296875,Aedes sierrensis
151.99908088235293,45,0.0005585315,4364.553074829051,3148.680386419994,8220.091302710844,0.3273589148259705,Aedes sierrensis
95.703125,5,0.0006646614,2063.819387672618,2551.7909539068223,4553.093635948905,0.0537537066605839,Aedes sierrensis
161.4990234375,36,0.0015558583,2313.3221063546653,2361.4904761386474,4562.911203745249,0.0873611037795608,Aedes sierrensis
0.0,0,0.00076149235,3300.21239991905,3175.4738682770712,8182.6171875,0.0725911458333333,Aedes sierrensis
92.28515625,2,0.013544056,2845.1093655144805,2559.769878961621,5488.1982421875,0.1878069196428571,Aedes sierrensis
117.45383522727272,1,0.0007607719,2866.579993618904,2962.1982570179066,6701.4404296875,0.1190708705357142,Aedes sierrensis
129.19921875,2,0.0009279237,4131.995965673917,3323.1419541219107,8422.236668786338,0.2717682594476744,Aedes sierrensis
103.359375,21,0.0009185686,4506.059969164687,3267.8536010427943,8666.13712086397,0.3529584099264706,Aedes sierrensis
95.703125,24,0.0018334737,3909.385669083981,3046.5910459553675,7802.721921170296,0.176636311722395,Aedes sierrensis
117.45383522727272,4,0.002299074,2916.476977508309,3092.8784759099644,7094.623766447368,0.0806692023026315,Aedes sierrensis
143.5546875,63,0.00126676,4245.229889949534,3112.1334850641524,8064.46990427617,0.3333231248619699,Aedes sierrensis
143.5546875,26,0.0023381645,3628.7874684048174,3016.0654718391093,7409.956560897003,0.1426783122975162,Aedes sierrensis
112.34714673913044,53,0.0069811307,2403.0819922039177,2924.3801992906792,6124.479632776219,0.0753517741389318,Anopheles dirus
172.265625,47,0.004204864,3628.40406735997,3136.929098209705,7518.898541739817,0.2251847513606039,Aedes sierrensis
123.046875,21,0.0012716766,3835.336143336216,3106.2311122467786,7801.814231075986,0.2070618383845707,Culiseta incidens
135.99917763157896,1,0.084935926,1900.8620695950533,2033.9107317681005,3494.53125,0.0832170758928571,Aedes sierrensis
107.666015625,13,0.0017871731,3151.1463686452344,2867.297561591462,6682.235663964106,0.1173658394993702,Aedes sierrensis
184.5703125,2,0.0012247331,3749.6803290730354,3092.5870317765653,7743.109130859375,0.2316080729166666,Aedes sierrensis
215.33203125,1,0.0034674811,2595.903891192615,2698.0556433848,5774.74365234375,0.1142403738839285,Aedes sierrensis
95.703125,2,0.0019327062,3908.1997202370776,3147.534366637898,7991.773897058823,0.2570752910539216,Aedes sierrensis
99.38401442307692,2,0.0006709201,4550.05828707655,3485.596612000157,9113.112571022728,0.3155184659090909,Aedes sierrensis
95.703125,5,0.0006646614,2063.819387672618,2551.7909539068223,4553.093635948905,0.0537537066605839,Aedes sierrensis
117.45383522727272,1,0.007645044,2294.952614769433,2596.6857306126626,5251.708984375,0.0634223090277777,Aedes sierrensis
143.5546875,27,0.0026936294,2748.9236562623405,3127.235082676533,6859.880595538227,0.0648956012546904,Aedes sierrensis
287.109375,1,0.0007236652,3417.3035462635685,2788.297854808663,6640.301513671875,0.215484619140625,Aedes sierrensis
117.45383522727272,1,0.0026760038,4042.564436370303,3101.9871792178747,7840.6494140625,0.2854585193452381,Aedes sierrensis
135.99917763157896,48,0.0010319254,2614.399205184207,3122.2082516992427,6944.95233106453,0.0787641946038633,Anopheles farauti
107.666015625,44,0.010582768,1153.1081257313792,900.89262019868,2253.394707363825,0.0762686242260062,Anopheles quadrimaculatus
0.0,0,0.0023200917,1011.68787212214,1280.1901251969468,1276.9189453125,0.04404296875,Aedes sierrensis
135.99917763157896,1,0.0007647503,2963.4414461822444,2787.303730046488,6279.08203125,0.13154296875,Aedes sierrensis
123.046875,60,0.006471934,2505.70300746529,2876.757013689103,6101.963102263932,0.0926657284007353,Anopheles dirus
95.703125,1,0.0005103058,3028.8106066902305,2788.016730794558,6449.70703125,0.1608421688988095,Aedes sierrensis
80.74951171875,6,0.0008651588,3394.2541156139346,2797.6769313614022,6894.09619941086,0.2121995602800546,Aedes sierrensis
83.35433467741936,5,0.0007674557,3760.863977643234,3070.525300580534,7728.162408644153,0.2873823924731182,Aedes sierrensis
123.046875,2,0.0016083383,3501.448697636544,3068.743537389723,7520.670572916667,0.1816587094907407,Aedes sierrensis
107.666015625,41,0.0034964166,2377.51237215184,2612.0976478805123,5338.001055171246,0.102282072368421,Aedes sierrensis
92.28515625,2,8.077128e-08,181.8962602776621,97.83012865176887,294.49821920955884,0.0062886996904024,Aedes sierrensis
86.1328125,6,0.00049379223,3455.7733738347706,2950.384662285684,7199.4500628972455,0.2378233139124294,Aedes sierrensis
161.4990234375,22,0.00041260102,3329.1188259701294,2945.988710542901,6869.576778927365,0.2187338705893393,Aedes sierrensis
135.99917763157896,17,0.0005496497,3743.794118910104,3029.980159477765,7769.958289194915,0.2780982410840395,Aedes sierrensis
95.703125,48,0.00575824,2498.104433025163,2962.8888798008,6304.303545405621,0.0849957067530959,Anopheles dirus
135.99917763157896,1,0.00070696184,2037.7054248215936,2607.2024453134604,4666.7236328125,0.0439302420910493,Aedes sierrensis
123.046875,2,0.0014314592,3505.2220650251115,3067.040297715093,7307.138671875,0.2355050223214285,Aedes sierrensis
143.5546875,70,0.0023203765,2568.986226387806,2777.653334240134,6047.580097777187,0.1143594747726393,Anopheles farauti
135.99917763157896,26,0.005246794,2924.7243585931114,2997.181724078883,6740.314109018149,0.1106916866333605,Aedes sierrensis
172.265625,16,0.0024982714,3082.373672492961,3191.371682479592,7411.201171875,0.1263651945153061,Aedes sierrensis
129.19921875,22,0.00086307974,4449.752334955597,3287.302172968256,8675.384965376421,0.3392400568181818,Aedes sierrensis
161.4990234375,63,0.00736042,1190.4340616855893,925.9633191115528,2352.4774415574207,0.0793872750580495,Anopheles quadrimaculatus
143.5546875,26,0.0007956307,3344.9962875546576,2928.6395281679825,6859.099264705882,0.2175298287717865,Aedes sierrensis
83.35433467741936,4,0.001017422,4037.868361731845,3326.49613750723,8504.8974609375,0.25423828125,Aedes sierrensis
112.34714673913044,54,0.0020745748,2504.414571907349,2835.4947647008644,6085.879866183726,0.1038561369243421,Anopheles farauti
95.703125,2,0.0061404565,3430.409261529513,3043.968037287124,7223.423414963942,0.1578463040865384,Aedes sierrensis
123.046875,2,0.0014314592,3505.2220650251115,3067.040297715093,7307.138671875,0.2355050223214285,Aedes sierrensis
129.19921875,64,0.0030669656,3583.0124037643186,3129.835517594864,7665.320315523413,0.1400101133175309,Culiseta incidens
151.99908088235293,20,0.00059278344,3532.62383852452,2959.574555493553,7381.12203403154,0.2443991268382352,Aedes sierrensis
123.046875,62,0.0011643606,3278.4336967867,3056.8129088622577,7230.814609586639,0.1502345412877322,Culiseta incidens
161.4990234375,14,0.0009053083,4471.868891489275,3285.1105427393827,8655.411430027174,0.3511514173666007,Aedes sierrensis
135.99917763157896,49,0.0051110326,2710.092813462811,2737.311802842732,5814.236842105263,0.1379646381578947,Aedes sierrensis
117.45383522727272,8,0.00072713307,3712.742619213748,3114.911863070784,7773.108552631579,0.2168054413377192,Aedes sierrensis
161.4990234375,80,0.0041137035,2573.0196885981486,2620.5639952898414,6032.630188177244,0.0619342437838622,Anopheles dirus
117.45383522727272,1,0.0024295512,3058.45520807966,3003.520017996664,6879.8583984375,0.1187220982142857,Aedes sierrensis
99.38401442307692,47,0.0031458254,2722.141355567196,2787.3776793322727,6021.463589033475,0.1070140921294504,Culiseta incidens
107.666015625,5,0.0020791397,4861.730775004263,3444.97392213184,9130.873917289402,0.3928477411684782,Aedes sierrensis
95.703125,11,0.002257564,2538.295571044691,3035.319989414329,6483.00146484375,0.0972670200892857,Aedes sierrensis
117.45383522727272,55,0.0025113544,2959.069050889031,2964.171926424233,6758.742464142318,0.1170983093072755,Culiseta incidens
143.5546875,49,0.005415261,3619.506904508471,3003.3932138986147,7360.158108509948,0.2318232095227797,Aedes sierrensis
129.19921875,51,0.006187978,3606.022814560868,3049.5986119521503,7409.483119419643,0.2194707961309523,Aedes sierrensis
123.046875,34,0.0032359173,2681.406748570864,2427.678457728497,5327.779789294226,0.1641549148128531,Aedes sierrensis
184.5703125,29,0.0032400952,2570.284938609471,2612.5157907807347,5612.2705078125,0.1235514322916666,Anopheles farauti
95.703125,30,0.0019575998,3868.859925699174,3242.17070944082,8021.908492215703,0.2555661712169073,Aedes sierrensis
103.359375,45,0.00081206736,4093.722799825227,3134.486320156571,8097.384369557856,0.283447265625,Aedes sierrensis
117.45383522727272,43,0.002688981,2967.6918115418034,2910.7289578501623,6596.185113771043,0.1351892807904411,Culiseta incidens
61.5234375,2,0.002770807,3433.726345141604,2878.1304984839035,6887.864332932692,0.2246156350160256,Aedes sierrensis
135.99917763157896,7,0.009787672,2934.840359671167,2704.4848057134136,5633.1720703125,0.21382421875,Aedes sierrensis
0.0,0,0.0012984485,2278.6237494634724,2370.008054883854,4594.647216796875,0.0670166015625,Aedes sierrensis
215.33203125,107,0.010967194,1230.771149446823,867.8544071894471,2267.1612907858457,0.0865599452157507,Anopheles atroparvus
50.666360294117645,2,0.00052869116,3244.9846673480497,2807.4685856215965,6740.188906608371,0.217025336869266,Aedes sierrensis
117.45383522727272,57,0.0022808365,2875.902571081824,2950.157128037104,6651.809777416312,0.1273140449642028,Anopheles dirus
143.5546875,1,0.0006188726,2908.7545528976416,2888.332224763386,6481.494140625,0.135009765625,Aedes sierrensis
112.34714673913044,56,0.00074999966,3375.605928150032,3027.299006234073,7328.530685377564,0.1553138756530572,Culiseta incidens
112.34714673913044,56,0.0010534393,2987.03995605433,2979.892682005988,6844.091948045666,0.1228393932614164,Culiseta incidens
117.45383522727272,10,0.004700664,2440.161168070711,2289.1568358585773,4768.542316248599,0.1278760422505605,Aedes sierrensis
129.19921875,58,0.00061195786,4109.960187066321,3148.381315610455,8115.412004713159,0.3000405986657303,Aedes sierrensis
86.1328125,4,0.0011693884,4382.31780384468,3277.9482620897543,8636.9677734375,0.3355379971590909,Aedes sierrensis
99.38401442307692,49,0.010260064,1220.459515681977,865.9592862331442,2256.844686502274,0.0855467238293343,Anopheles atroparvus
